station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
8A0,1/21/16 15:55,37.4,37.4,100.0,80,7,0.0,30.17,2.5,31.36
4A6,1/21/16 15:55,37.4,37.4,100.0,50,7,0.0,30.22,9.0,31.36
4A6,1/21/16 16:15,37.4,37.4,100.0,40,9,0.0,30.21,9.0,30.23
8A0,1/21/16 16:15,37.4,37.4,100.0,100,5,0.0,30.16,4.0,32.81
4A6,1/21/16 16:35,37.4,37.4,100.0,40,6,0.0,30.21,9.0,32.03
8A0,1/21/16 16:35,37.4,37.4,100.0,100,9,0.0,30.16,4.0,30.23
8A0,1/21/16 16:55,39.2,39.2,100.0,80,7,0.0,30.15,4.0,33.56
4A6,1/21/16 16:55,37.4,37.4,100.0,30,6,0.0,30.2,8.0,32.03
4A6,1/21/16 17:15,37.4,37.4,100.0,40,8,0.0,30.19,5.0,30.76
8A0,1/21/16 17:15,39.2,39.2,100.0,90,6,0.0,30.14,4.0,34.2
4A6,1/21/16 17:35,39.2,39.2,100.0,40,7,0.0,30.19,5.0,33.56
8A0,1/21/16 17:35,39.2,39.2,100.0,100,8,0.0,30.13,4.0,32.98
4A6,1/21/16 17:55,39.2,39.2,100.0,50,7,0.0,30.16,5.0,33.56
8A0,1/21/16 17:55,39.2,39.2,100.0,90,7,0.0,30.12,4.0,33.56
8A0,1/21/16 18:15,41.0,41.0,100.0,90,8,0.0,30.09,4.0,35.2
4A6,1/21/16 18:15,39.2,39.2,100.0,40,9,0.0,30.15,6.0,32.47
4A6,1/21/16 18:35,39.2,39.2,100.0,40,9,0.0,30.14,8.0,32.47
8A0,1/21/16 18:35,41.0,41.0,100.0,90,7,0.0,30.08,4.0,35.75
4A6,1/21/16 18:55,39.2,39.2,100.0,40,6,0.0,30.13,9.0,34.2
8A0,1/21/16 18:55,41.0,41.0,100.0,100,5,0.0,30.06,4.0,37.08
4A6,1/21/16 19:15,39.2,39.2,100.0,50,10,0.0,30.1,9.0,32.0
8A0,1/21/16 19:15,42.8,42.8,100.0,100,6,0.0,30.05,4.0,38.54
4A6,1/21/16 19:35,39.2,37.4,93.19,30,6,0.0,30.11,9.0,34.2
8A0,1/21/16 19:35,42.8,42.8,100.0,70,4,0.0,30.04,4.0,40.03
8A0,1/21/16 19:55,41.0,41.0,100.0,100,5,0.0,30.04,4.0,37.08
4A6,1/21/16 19:55,39.2,37.4,93.19,40,8,0.0,30.1,9.0,32.98
4A6,1/21/16 20:15,39.2,37.4,93.19,40,8,0.0,30.09,9.0,32.98
8A0,1/21/16 20:15,41.0,41.0,100.0,90,6,0.0,30.03,4.0,36.37
8A0,1/21/16 20:35,41.0,41.0,100.0,80,6,0.0,30.03,3.0,36.37
4A6,1/21/16 20:35,39.2,37.4,93.19,40,8,0.0,30.09,9.0,32.98
8A0,1/21/16 20:55,41.0,41.0,100.0,70,4,0.0,30.02,3.0,37.93
4A6,1/21/16 20:55,39.2,37.4,93.19,40,8,0.0,30.08,10.0,32.98
4A6,1/21/16 21:15,39.2,37.4,93.19,40,10,0.0,30.08,10.0,32.0
8A0,1/21/16 21:15,41.0,41.0,100.0,80,7,0.0,30.01,2.5,35.75
4A6,1/21/16 21:35,39.2,37.4,93.19,50,10,0.0,30.06,9.0,32.0
8A0,1/21/16 21:35,41.0,41.0,100.0,90,8,0.0,30.01,2.5,35.2
8A0,1/21/16 21:55,41.0,41.0,100.0,90,8,0.01,30.0,2.0,35.2
4A6,1/21/16 21:55,39.2,37.4,93.19,40,9,0.0,30.06,9.0,32.47
8A0,1/21/16 22:15,39.2,39.2,100.0,90,7,0.0,30.0,1.75,33.56
4A6,1/21/16 22:15,39.2,37.4,93.19,40,9,0.0,30.06,7.0,32.47
8A0,1/21/16 22:35,39.2,39.2,100.0,90,6,0.0,30.0,2.5,34.2
4A6,1/21/16 22:35,39.2,37.4,93.19,40,9,0.0,30.06,9.0,32.47
8A0,1/21/16 22:55,39.2,39.2,100.0,90,7,0.0,29.99,2.5,33.56
4A6,1/21/16 22:55,37.4,37.4,100.0,40,9,0.0,30.06,6.0,30.23
8A0,1/21/16 23:15,41.0,41.0,100.0,90,12,0.0,29.99,2.5,33.46
4A6,1/21/16 23:15,37.4,37.4,100.0,30,7,0.01,30.06,2.5,31.36
8A0,1/21/16 23:35,39.2,39.2,100.0,80,4,0.0,29.99,2.5,35.83
4A6,1/21/16 23:35,37.4,37.4,100.0,40,7,0.01,30.05,5.0,31.36
4A6,1/21/16 23:55,37.4,37.4,100.0,40,8,0.01,30.04,5.0,30.76
8A0,1/21/16 23:55,41.0,41.0,100.0,100,10,0.0,29.98,2.5,34.25
4A6,1/22/16 0:15,37.4,37.4,100.0,40,8,0.0,30.04,5.0,30.76
8A0,1/22/16 0:15,41.0,41.0,100.0,90,9,0.0,29.97,2.0,34.7
8A0,1/22/16 0:35,41.0,41.0,100.0,90,9,0.0,29.96,4.0,34.7
4A6,1/22/16 0:35,37.4,37.4,100.0,30,8,0.0,30.04,5.0,30.76
4A6,1/22/16 0:55,37.4,37.4,100.0,30,8,0.0,30.03,5.0,30.76
8A0,1/22/16 0:55,41.0,41.0,100.0,90,13,0.0,29.94,4.0,33.1
4A6,1/22/16 1:15,37.4,37.4,100.0,30,9,0.0,30.02,5.0,30.23
8A0,1/22/16 1:15,41.0,41.0,100.0,90,10,0.0,29.93,4.0,34.25
4A6,1/22/16 1:35,37.4,37.4,100.0,40,11,0.0,30.0,5.0,29.29
8A0,1/22/16 1:35,41.0,41.0,100.0,100,13,0.0,29.93,4.0,33.1
4A6,1/22/16 1:55,37.4,37.4,100.0,40,10,0.01,30.0,2.5,29.74
8A0,1/22/16 1:55,41.0,41.0,100.0,100,13,0.01,29.92,4.0,33.1
4A6,1/22/16 2:15,37.4,37.4,100.0,30,8,0.01,29.99,4.0,30.76
8A0,1/22/16 2:15,42.8,42.8,100.0,100,13,0.02,29.91,4.0,35.4
4A6,1/22/16 2:35,37.4,37.4,100.0,40,8,0.04,29.98,3.0,30.76
8A0,1/22/16 2:35,42.8,42.8,100.0,100,9,0.07,29.9,3.0,36.94
8A0,1/22/16 2:55,42.8,42.8,100.0,90,11,0.14,29.9,3.0,36.11
4A6,1/22/16 2:55,37.4,37.4,100.0,40,9,0.05,29.97,3.0,30.23
8A0,1/22/16 3:15,42.8,42.8,100.0,90,13,0.03,29.88,5.0,35.4
4A6,1/22/16 3:15,37.4,37.4,100.0,40,6,0.01,29.97,3.0,32.03
8A0,1/22/16 3:35,42.8,42.8,100.0,90,13,0.07,29.88,5.0,35.4
4A6,1/22/16 3:35,37.4,37.4,100.0,40,11,0.08,29.95,2.5,29.29
4A6,1/22/16 3:55,37.4,37.4,100.0,30,8,0.13,29.96,3.0,30.76
8A0,1/22/16 3:55,42.8,42.8,100.0,90,10,0.14,29.86,3.0,36.51
8A0,1/22/16 4:15,42.8,42.8,100.0,90,11,0.03,29.85,5.0,36.11
4A6,1/22/16 4:15,37.4,37.4,100.0,20,6,0.03,29.95,3.0,32.03
4A6,1/22/16 4:35,37.4,37.4,100.0,40,5,0.08,29.93,2.5,32.81
8A0,1/22/16 4:35,42.8,42.8,100.0,100,10,0.04,29.83,10.0,36.51
8A0,1/22/16 4:55,42.8,42.8,100.0,90,10,0.04,29.81,7.0,36.51
4A6,1/22/16 4:55,37.4,37.4,100.0,40,10,0.14,29.9,3.0,29.74
4A6,1/22/16 5:15,37.4,37.4,100.0,40,9,0.01,29.88,5.0,30.23
8A0,1/22/16 5:15,42.8,42.8,100.0,100,10,0.02,29.8,5.0,36.51
4A6,1/22/16 5:35,37.4,37.4,100.0,40,8,0.03,29.87,3.0,30.76
8A0,1/22/16 5:35,44.6,44.6,100.0,100,11,0.11,29.79,2.0,38.39
8A0,1/22/16 5:55,44.6,44.6,100.0,100,9,0.19,29.79,2.5,39.18
4A6,1/22/16 5:55,37.4,37.4,100.0,10,8,0.09,29.87,3.0,30.76
8A0,1/22/16 6:15,44.6,44.6,100.0,100,10,0.05,29.77,5.0,38.77
4A6,1/22/16 6:15,37.4,37.4,100.0,30,7,0.06,29.85,2.5,31.36
4A6,1/22/16 6:35,39.2,39.2,100.0,30,5,0.14,29.84,2.5,34.95
8A0,1/22/16 6:35,44.6,44.6,100.0,160,3,0.09,29.79,5.0,43.09
4A6,1/22/16 6:55,39.2,39.2,100.0,30,6,0.2,29.82,3.0,34.2
8A0,1/22/16 6:55,44.6,44.6,100.0,120,3,0.15,29.79,2.5,43.09
4A6,1/22/16 7:15,39.2,39.2,100.0,340,3,0.04,29.84,2.5,36.92
8A0,1/22/16 7:15,44.6,44.6,100.0,90,7,0.03,29.76,5.0,40.14
8A0,1/22/16 7:35,44.6,44.6,100.0,100,7,0.06,29.75,5.0,40.14
4A6,1/22/16 7:35,39.2,39.2,100.0,20,4,0.08,29.81,3.0,35.83
8A0,1/22/16 7:55,44.6,44.6,100.0,90,7,0.1,29.72,5.0,40.14
4A6,1/22/16 7:55,39.2,39.2,100.0,40,3,0.11,29.8,3.0,36.92
8A0,1/22/16 8:15,44.6,44.6,100.0,100,13,0.01,29.66,10.0,37.71
4A6,1/22/16 8:15,39.2,39.2,100.0,40,7,0.01,29.77,4.0,33.56
8A0,1/22/16 8:35,44.6,44.6,100.0,110,12,0.02,29.62,10.0,38.04
4A6,1/22/16 8:35,39.2,39.2,100.0,40,6,0.01,29.74,7.0,34.2
8A0,1/22/16 8:55,44.6,44.6,100.0,110,9,0.02,29.63,10.0,39.18
4A6,1/22/16 8:55,41.0,41.0,100.0,10,6,0.02,29.7,10.0,36.37
8A0,1/22/16 9:15,44.6,44.6,100.0,100,10,0.0,29.6,10.0,38.77
4A6,1/22/16 9:15,41.0,41.0,100.0,40,5,0.0,29.69,10.0,37.08
4A6,1/22/16 9:35,42.8,42.8,100.0,60,5,0.0,29.67,10.0,39.22
8A0,1/22/16 9:35,46.4,46.4,100.0,110,9,0.0,29.59,10.0,41.42
4A6,1/22/16 9:55,44.6,44.6,100.0,70,4,0.0,29.66,10.0,42.13
8A0,1/22/16 9:55,46.4,46.4,100.0,140,7,0.0,29.61,10.0,42.33
8A0,1/22/16 10:15,46.4,46.4,100.0,120,5,0.0,29.62,10.0,43.5
4A6,1/22/16 10:15,46.4,44.6,93.4,80,6,0.0,29.67,10.0,42.87
4A6,1/22/16 10:35,46.4,44.6,93.4,80,4,0.0,29.68,10.0,44.24
8A0,1/22/16 10:35,46.4,46.4,100.0,140,6,0.0,29.62,10.0,42.87
8A0,1/22/16 10:55,46.4,46.4,100.0,120,7,0.0,29.61,5.0,42.33
4A6,1/22/16 10:55,44.6,44.6,100.0,0,0,0.0,29.67,10.0,44.6
8A0,1/22/16 11:15,44.6,44.6,100.0,110,5,0.0,29.6,4.0,41.36
4A6,1/22/16 11:15,46.4,46.4,100.0,60,3,0.0,29.66,10.0,45.15
8A0,1/22/16 11:35,44.6,44.6,100.0,110,8,0.0,29.59,4.0,39.63
4A6,1/22/16 11:35,46.4,46.4,100.0,40,4,0.0,29.64,5.0,44.24
4A6,1/22/16 11:55,46.4,46.4,100.0,40,5,0.0,29.63,6.0,43.5
8A0,1/22/16 11:55,44.6,44.6,100.0,110,7,0.0,29.58,5.0,40.14
4A6,1/22/16 12:15,46.4,46.4,100.0,70,5,0.0,29.63,10.0,43.5
8A0,1/22/16 12:15,44.6,44.6,100.0,120,6,0.0,29.58,7.0,40.71
8A0,1/22/16 12:35,44.6,44.6,100.0,130,10,0.0,29.57,7.0,38.77
4A6,1/22/16 12:35,46.4,44.6,93.4,100,5,0.0,29.62,10.0,43.5
8A0,1/22/16 12:55,44.6,44.6,100.0,110,7,0.0,29.57,10.0,40.14
4A6,1/22/16 12:55,46.4,44.6,93.4,50,3,0.0,29.64,10.0,45.15
8A0,1/22/16 13:15,44.6,44.6,100.0,280,10,0.07,29.61,2.5,38.77
4A6,1/22/16 13:15,46.4,46.4,100.0,40,3,0.01,29.64,9.0,45.15
8A0,1/22/16 13:35,44.6,44.6,100.0,10,4,0.24,29.61,2.5,42.13
4A6,1/22/16 13:35,46.4,44.6,93.4,300,3,0.02,29.65,5.0,45.15
8A0,1/22/16 13:55,44.6,44.6,100.0,70,3,0.32,29.6,2.0,43.09
4A6,1/22/16 13:55,44.6,44.6,100.0,0,0,0.06,29.66,3.0,44.6
8A0,1/22/16 14:15,44.6,44.6,100.0,50,3,0.02,29.59,5.0,43.09
4A6,1/22/16 14:15,44.6,44.6,100.0,40,5,0.04,29.66,2.5,41.36
4A6,1/22/16 14:35,44.6,44.6,100.0,70,7,0.09,29.66,3.0,40.14
8A0,1/22/16 14:35,44.6,44.6,100.0,60,3,0.04,29.59,7.0,43.09
8A0,1/22/16 14:55,46.4,46.4,100.0,80,7,0.05,29.59,10.0,42.33
4A6,1/22/16 14:55,44.6,44.6,100.0,80,8,0.13,29.65,5.0,39.63
8A0,1/22/16 15:15,46.4,46.4,100.0,110,6,0.01,29.6,7.0,42.87
4A6,1/22/16 15:15,44.6,44.6,100.0,60,5,0.03,29.65,9.0,41.36
8A0,1/22/16 15:35,46.4,46.4,100.0,120,3,0.04,29.6,5.0,45.15
4A6,1/22/16 15:35,44.6,44.6,100.0,40,6,0.04,29.64,7.0,40.71
4A6,1/22/16 15:55,46.4,46.4,100.0,50,6,0.05,29.63,10.0,42.87
8A0,1/22/16 15:55,46.4,46.4,100.0,90,3,0.05,29.59,7.0,45.15
4A6,1/22/16 16:15,44.6,42.8,93.35,20,5,0.0,29.63,10.0,41.36
8A0,1/22/16 16:15,46.4,46.4,100.0,130,4,0.01,29.59,10.0,44.24
4A6,1/22/16 16:35,44.6,42.8,93.35,360,3,0.0,29.62,10.0,43.09
8A0,1/22/16 16:35,46.4,46.4,100.0,120,3,0.01,29.58,10.0,45.15
8A0,1/22/16 16:55,46.4,46.4,100.0,0,0,0.01,29.58,7.0,46.4
4A6,1/22/16 16:55,44.6,42.8,93.35,0,0,0.0,29.62,10.0,44.6
8A0,1/22/16 17:15,46.4,46.4,100.0,240,14,0.0,29.59,3.0,39.72
4A6,1/22/16 17:15,46.4,42.8,87.19,100,3,0.0,29.61,10.0,45.15
4A6,1/22/16 17:35,46.4,44.6,93.4,0,0,0.0,29.6,10.0,46.4
8A0,1/22/16 17:35,42.8,42.8,100.0,260,15,0.02,29.59,1.75,34.78
4A6,1/22/16 17:55,46.4,42.8,87.19,180,5,0.0,29.59,10.0,43.5
8A0,1/22/16 17:55,41.0,41.0,100.0,260,14,0.03,29.59,2.0,32.76
4A6,1/22/16 18:15,44.6,42.8,93.35,190,6,0.0,29.59,3.0,40.71
8A0,1/22/16 18:15,39.2,39.2,100.0,260,13,0.0,29.59,2.0,30.79
4A6,1/22/16 18:35,44.6,44.6,100.0,210,3,0.0,29.58,1.25,43.09
8A0,1/22/16 18:35,37.4,37.4,100.0,270,12,0.0,29.59,1.75,28.87
4A6,1/22/16 18:55,44.6,44.6,100.0,190,3,0.0,29.58,1.0,43.09
8A0,1/22/16 18:55,37.4,37.4,100.0,260,17,0.01,29.59,1.5,27.15
4A6,1/22/16 19:15,44.6,44.6,100.0,180,5,0.0,29.58,1.5,41.36
8A0,1/22/16 19:15,37.4,37.4,100.0,270,15,0.0,29.59,1.75,27.78
8A0,1/22/16 19:35,35.6,35.6,100.0,270,15,0.0,29.6,1.75,25.45
4A6,1/22/16 19:35,44.6,44.6,100.0,140,3,0.0,29.57,1.75,43.09
8A0,1/22/16 19:55,35.6,35.6,100.0,270,11,0.0,29.6,1.75,27.02
4A6,1/22/16 19:55,41.0,41.0,100.0,230,8,0.0,29.57,1.0,35.2
8A0,1/22/16 20:15,33.8,33.8,100.0,280,13,0.0,29.6,1.5,23.87
4A6,1/22/16 20:15,39.2,39.2,100.0,230,8,0.0,29.58,1.25,32.98
4A6,1/22/16 20:35,39.2,39.2,100.0,210,9,0.01,29.59,2.0,32.47
8A0,1/22/16 20:35,33.8,33.8,100.0,280,15,0.01,29.62,1.75,23.11
8A0,1/22/16 20:55,32.0,32.0,100.0,280,11,0.01,29.62,0.75,22.47
4A6,1/22/16 20:55,39.2,39.2,100.0,320,5,0.03,29.6,4.0,34.95
8A0,1/22/16 21:15,32.0,32.0,100.0,290,9,0.0,29.63,1.25,23.51
4A6,1/22/16 21:15,37.4,37.4,100.0,300,10,0.01,29.62,4.0,29.74
4A6,1/22/16 21:35,35.6,35.6,100.0,330,5,0.02,29.63,2.0,30.67
8A0,1/22/16 21:35,32.0,32.0,100.0,280,14,0.0,29.64,1.25,21.16
8A0,1/22/16 21:55,32.0,32.0,100.0,280,12,0.0,29.65,0.75,22.0
4A6,1/22/16 21:55,33.8,33.8,100.0,310,8,0.03,29.65,1.25,26.33
8A0,1/22/16 22:15,32.0,32.0,100.0,290,11,0.0,29.66,0.5,22.47
4A6,1/22/16 22:15,32.0,32.0,100.0,330,9,0.0,29.67,1.0,23.51
8A0,1/22/16 22:35,30.2,30.2,100.0,310,15,0.01,29.67,1.25,18.45
4A6,1/22/16 22:35,32.0,30.2,92.97,330,5,0.0,29.68,1.5,26.4
8A0,1/22/16 22:55,30.2,30.2,100.0,310,15,0.01,29.68,3.0,18.45
4A6,1/22/16 22:55,32.0,30.2,92.97,330,5,0.0,29.7,2.5,26.4
4A6,1/22/16 23:15,32.0,28.4,86.39,350,9,0.0,29.71,1.75,23.51
8A0,1/22/16 23:15,30.2,30.2,100.0,310,10,0.0,29.69,2.5,20.71
4A6,1/22/16 23:35,30.2,28.4,92.92,360,9,0.0,29.73,1.25,21.28
8A0,1/22/16 23:35,30.2,30.2,100.0,320,15,0.0,29.71,3.0,18.45
4A6,1/22/16 23:55,28.4,28.4,100.0,350,9,0.0,29.75,1.5,19.04
8A0,1/22/16 23:55,28.4,28.4,100.0,320,15,0.0,29.72,1.75,16.11
8A0,1/23/16 0:15,28.4,28.4,100.0,320,18,0.0,29.74,1.5,15.01
4A6,1/23/16 0:15,28.4,28.4,100.0,350,8,0.0,29.77,1.75,19.68
8A0,1/23/16 0:35,28.4,28.4,100.0,330,16,0.01,29.74,3.0,15.73
4A6,1/23/16 0:35,28.4,26.6,92.86,10,6,0.0,29.78,1.75,21.19
8A0,1/23/16 0:55,30.2,30.2,100.0,330,18,0.01,29.75,4.0,17.38
4A6,1/23/16 0:55,30.2,26.6,86.28,360,11,0.0,29.79,3.0,20.19
4A6,1/23/16 1:15,30.2,24.8,80.07,10,9,0.0,29.8,2.5,21.28
8A0,1/23/16 1:15,30.2,30.2,100.0,330,16,0.0,29.76,3.0,18.07
4A6,1/23/16 1:35,30.2,26.6,86.28,360,13,0.0,29.81,2.5,19.26
8A0,1/23/16 1:35,30.2,30.2,100.0,330,13,0.0,29.77,4.0,19.26
4A6,1/23/16 1:55,30.2,24.8,80.07,10,15,0.0,29.82,4.0,18.45
8A0,1/23/16 1:55,30.2,30.2,100.0,340,19,0.0,29.79,5.0,17.06
8A0,1/23/16 2:15,30.2,30.2,100.0,340,17,0.0,29.79,10.0,17.72
4A6,1/23/16 2:15,30.2,24.8,80.07,10,10,0.0,29.83,9.0,20.71
4A6,1/23/16 2:35,30.2,24.8,80.07,350,9,0.0,29.83,7.0,21.28
8A0,1/23/16 2:35,28.4,28.4,100.0,340,17,0.0,29.8,7.0,15.36
4A6,1/23/16 2:55,30.2,23.0,74.26,10,13,0.0,29.84,9.0,19.26
8A0,1/23/16 2:55,28.4,28.4,100.0,340,16,0.0,29.8,5.0,15.73
4A6,1/23/16 3:15,30.2,23.0,74.26,350,12,0.0,29.85,9.0,19.71
8A0,1/23/16 3:15,28.4,28.4,100.0,340,19,0.0,29.81,10.0,14.68
8A0,1/23/16 3:35,28.4,28.4,100.0,330,19,0.0,29.81,5.0,14.68
4A6,1/23/16 3:35,28.4,23.0,79.92,360,15,0.0,29.86,10.0,16.11
4A6,1/23/16 3:55,28.4,23.0,79.92,360,15,0.0,29.86,10.0,16.11
8A0,1/23/16 3:55,28.4,28.4,100.0,340,19,0.0,29.82,5.0,14.68
4A6,1/23/16 4:15,28.4,23.0,79.92,360,14,0.0,29.86,10.0,16.52
8A0,1/23/16 4:15,28.4,26.6,92.86,340,21,0.0,29.82,7.0,14.05
8A0,1/23/16 4:35,28.4,26.6,92.86,350,20,0.0,29.83,10.0,14.36
4A6,1/23/16 4:35,28.4,23.0,79.92,360,15,0.0,29.87,10.0,16.11
8A0,1/23/16 4:55,28.4,26.6,92.86,350,19,0.0,29.83,10.0,14.68
4A6,1/23/16 4:55,28.4,23.0,79.92,10,16,0.0,29.87,10.0,15.73
8A0,1/23/16 5:15,28.4,26.6,92.86,340,19,0.0,29.84,10.0,14.68
4A6,1/23/16 5:15,28.4,23.0,79.92,10,12,0.0,29.88,10.0,17.42
4A6,1/23/16 5:35,28.4,23.0,79.92,360,10,0.0,29.88,10.0,18.45
8A0,1/23/16 5:35,28.4,26.6,92.86,340,17,0.0,29.84,10.0,15.36
8A0,1/23/16 5:55,28.4,26.6,92.86,340,17,0.0,29.84,10.0,15.36
4A6,1/23/16 5:55,28.4,21.2,74.08,10,13,0.0,29.88,10.0,16.96
8A0,1/23/16 6:15,28.4,26.6,92.86,330,23,0.0,29.84,10.0,13.47
4A6,1/23/16 6:15,28.4,23.0,79.92,360,12,0.0,29.89,10.0,17.42
8A0,1/23/16 6:35,28.4,26.6,92.86,330,18,0.0,29.85,10.0,15.01
4A6,1/23/16 6:35,28.4,21.2,74.08,360,11,0.0,29.89,10.0,17.92
8A0,1/23/16 6:55,28.4,26.6,92.86,340,21,0.0,29.85,10.0,14.05
4A6,1/23/16 6:55,28.4,21.2,74.08,350,15,0.0,29.89,10.0,16.11
4A6,1/23/16 7:15,28.4,21.2,74.08,360,14,0.0,29.9,10.0,16.52
8A0,1/23/16 7:15,28.4,26.6,92.86,330,21,0.0,29.85,10.0,14.05
8A0,1/23/16 7:35,28.4,26.6,92.86,340,17,0.0,29.86,10.0,15.36
4A6,1/23/16 7:35,28.4,19.4,68.61,10,18,0.0,29.9,10.0,15.01
8A0,1/23/16 7:55,26.6,26.6,100.0,330,16,0.0,29.87,10.0,13.38
4A6,1/23/16 7:55,28.4,19.4,68.61,10,15,0.0,29.91,10.0,16.11
4A6,1/23/16 8:15,28.4,21.2,74.08,350,11,0.0,29.91,10.0,17.92
8A0,1/23/16 8:15,26.6,26.6,100.0,330,14,0.0,29.87,10.0,14.2
8A0,1/23/16 8:35,26.6,26.6,100.0,330,20,0.0,29.87,10.0,11.97
4A6,1/23/16 8:35,28.4,21.2,74.08,360,9,0.0,29.92,10.0,19.04
8A0,1/23/16 8:55,26.6,26.6,100.0,330,21,0.0,29.87,10.0,11.65
4A6,1/23/16 8:55,28.4,21.2,74.08,330,10,0.0,29.92,10.0,18.45
8A0,1/23/16 9:15,26.6,26.6,100.0,330,19,0.0,29.88,10.0,12.3
4A6,1/23/16 9:15,26.6,21.2,79.77,360,11,0.0,29.92,10.0,15.64
8A0,1/23/16 9:35,26.6,24.8,92.8,330,19,0.0,29.89,10.0,12.3
4A6,1/23/16 9:35,26.6,19.4,73.89,360,13,0.0,29.93,10.0,14.65
8A0,1/23/16 9:55,26.6,24.8,92.8,330,19,0.0,29.89,10.0,12.3
4A6,1/23/16 9:55,26.6,19.4,73.89,10,11,0.0,29.94,10.0,15.64
8A0,1/23/16 10:15,26.6,24.8,92.8,320,22,0.0,29.9,10.0,11.35
4A6,1/23/16 10:15,26.6,19.4,73.89,340,13,0.0,29.94,10.0,14.65
4A6,1/23/16 10:35,26.6,19.4,73.89,360,9,0.0,29.95,10.0,16.8
8A0,1/23/16 10:35,26.6,24.8,92.8,330,18,0.0,29.91,10.0,12.64
8A0,1/23/16 10:55,26.6,23.0,86.07,330,20,0.0,29.92,10.0,11.97
4A6,1/23/16 10:55,26.6,19.4,73.89,350,11,0.0,29.96,10.0,15.64
4A6,1/23/16 11:15,26.6,19.4,73.89,340,13,0.0,29.97,10.0,14.65
8A0,1/23/16 11:15,26.6,24.8,92.8,330,19,0.0,29.93,10.0,12.3
4A6,1/23/16 11:35,26.6,17.6,68.4,340,13,0.0,29.98,10.0,14.65
8A0,1/23/16 11:35,26.6,24.8,92.8,330,15,0.0,29.94,10.0,13.78
8A0,1/23/16 11:55,26.6,24.8,92.8,330,18,0.0,29.95,10.0,12.64
4A6,1/23/16 11:55,26.6,17.6,68.4,350,8,0.0,29.99,10.0,17.46
4A6,1/23/16 12:15,26.6,17.6,68.4,360,6,0.0,30.0,10.0,19.03
8A0,1/23/16 12:15,26.6,24.8,92.8,330,20,0.0,29.96,10.0,11.97
4A6,1/23/16 12:35,26.6,17.6,68.4,360,10,0.0,30.01,10.0,16.2
8A0,1/23/16 12:35,26.6,24.8,92.8,330,12,0.0,29.97,10.0,15.13
4A6,1/23/16 12:55,26.6,17.6,68.4,360,8,0.0,30.02,10.0,17.46
8A0,1/23/16 12:55,26.6,24.8,92.8,320,13,0.0,29.99,10.0,14.65
8A0,1/23/16 13:15,26.6,23.0,86.07,320,18,0.0,30.0,10.0,12.64
4A6,1/23/16 13:15,26.6,17.6,68.4,340,11,0.0,30.03,10.0,15.64
8A0,1/23/16 13:35,26.6,23.0,86.07,330,20,0.0,30.01,10.0,11.97
4A6,1/23/16 13:35,26.6,17.6,68.4,360,6,0.0,30.04,10.0,19.03
8A0,1/23/16 13:55,26.6,21.2,79.77,320,15,0.0,30.02,10.0,13.78
4A6,1/23/16 13:55,26.6,19.4,73.89,350,8,0.0,30.05,10.0,17.46
4A6,1/23/16 14:15,26.6,19.4,73.89,350,8,0.0,30.05,10.0,17.46
8A0,1/23/16 14:15,26.6,23.0,86.07,320,16,0.0,30.03,10.0,13.38
8A0,1/23/16 14:35,26.6,23.0,86.07,330,18,0.0,30.03,10.0,12.64
4A6,1/23/16 14:35,26.6,19.4,73.89,340,8,0.0,30.06,9.0,17.46
8A0,1/23/16 14:55,26.6,23.0,86.07,320,17,0.0,30.03,10.0,13.0
4A6,1/23/16 14:55,26.6,19.4,73.89,350,8,0.0,30.07,9.0,17.46
8A0,1/23/16 15:15,26.6,23.0,86.07,340,18,0.0,30.03,10.0,12.64
4A6,1/23/16 15:15,26.6,19.4,73.89,360,10,0.0,30.07,10.0,16.2
4A6,1/23/16 15:35,26.6,19.4,73.89,360,9,0.0,30.08,10.0,16.8
8A0,1/23/16 15:35,26.6,23.0,86.07,330,17,0.0,30.04,10.0,13.0
4A6,1/23/16 15:55,28.4,19.4,68.61,350,12,0.0,30.08,10.0,17.42
8A0,1/23/16 15:55,28.4,23.0,79.92,340,13,0.0,30.05,10.0,16.96
8A0,1/23/16 16:15,28.4,23.0,79.92,330,11,0.0,30.06,10.0,17.92
4A6,1/23/16 16:15,28.4,19.4,68.61,340,11,0.0,30.09,10.0,17.92
4A6,1/23/16 16:35,28.4,19.4,68.61,350,11,0.0,30.09,10.0,17.92
8A0,1/23/16 16:35,28.4,23.0,79.92,320,13,0.0,30.06,10.0,16.96
4A6,1/23/16 16:55,28.4,19.4,68.61,350,8,0.0,30.09,10.0,19.68
8A0,1/23/16 16:55,28.4,23.0,79.92,340,13,0.0,30.06,10.0,16.96
4A6,1/23/16 17:15,28.4,19.4,68.61,340,9,0.0,30.09,10.0,19.04
8A0,1/23/16 17:15,28.4,23.0,79.92,320,14,0.0,30.06,10.0,16.52
4A6,1/23/16 17:35,28.4,19.4,68.61,340,8,0.0,30.08,10.0,19.68
8A0,1/23/16 17:35,28.4,23.0,79.92,330,13,0.0,30.05,10.0,16.96
8A0,1/23/16 17:55,28.4,24.8,86.18,320,9,0.0,30.05,10.0,19.04
4A6,1/23/16 17:55,28.4,19.4,68.61,340,11,0.0,30.08,10.0,17.92
8A0,1/23/16 18:15,28.4,23.0,79.92,330,12,0.0,30.04,10.0,17.42
